Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
"The Manhattan Transcripts Project, New York, New York, Episode 3: The Tower (The Fall)","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1979,"Ink on tracing paper","48 x 24" (121.9 x 61 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",7.1995.6,Architecture,"Architecture & Design",1995-01-17,yes,47,https://www.moma.org/collection/works/47,https://www.moma.org/media/W1siZiIsIjUyNzc0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e42ebc04d70502d9,NULL,NULL,NULL,NULL,121.90,NULL,NULL,61.00,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 3: The Tower (The Fall)","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1979,"Ink on tracing paper","48 x 24" (121.9 x 61 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",7.1995.7,Architecture,"Architecture & Design",1995-01-17,yes,48,https://www.moma.org/collection/works/48,https://www.moma.org/media/W1siZiIsIjUyNzc0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4e42fd82433fb335,NULL,NULL,NULL,NULL,121.90,NULL,NULL,61.00,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 3: The Tower (The Fall),","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1979,"Ink on tracing paper","48 x 24" (121.9 x 61 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",7.1995.8,Architecture,"Architecture & Design",1995-01-17,yes,49,https://www.moma.org/collection/works/49,https://www.moma.org/media/W1siZiIsIjUyNzc0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e3c1377fff92103e,NULL,NULL,NULL,NULL,121.90,NULL,NULL,61.00,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 3: The Tower (The Fall)","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1979,"Ink and photographic reproductions on tracing paper","48 x 24" (121.9 x 61 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",7.1995.9,Architecture,"Architecture & Design",1995-01-17,yes,50,https://www.moma.org/collection/works/50,NULL,NULL,NULL,NULL,NULL,121.90,NULL,NULL,61.00,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Introductory panel to Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980,"Photographic reproduction with colored synthetic laminate","Each: 20 x 20" (50.8 x 50.8 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",8.1995,Architecture,"Architecture & Design",1995-01-17,yes,52,https://www.moma.org/collection/works/52,https://www.moma.org/media/W1siZiIsIjUyNzc1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=63393623adefcbd0,NULL,NULL,NULL,NULL,50.80,NULL,NULL,50.80,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.1,Architecture,"Architecture & Design",1995-01-17,yes,54,https://www.moma.org/collection/works/54,NULL,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and photographs on tracing paper","Each: 19 x 31" (48.2 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.1-14,Architecture,"Architecture & Design",1995-01-17,yes,55,https://www.moma.org/collection/works/55,https://www.moma.org/media/W1siZiIsIjUyNzc3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ab336ad9a7d2d99e,NULL,NULL,NULL,NULL,48.20,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.10,Architecture,"Architecture & Design",1995-01-17,yes,56,https://www.moma.org/collection/works/56,https://www.moma.org/media/W1siZiIsIjUyNzc3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=20c7834ef320b274,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.11,Architecture,"Architecture & Design",1995-01-17,yes,57,https://www.moma.org/collection/works/57,https://www.moma.org/media/W1siZiIsIjUyNzc3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f4b4d87eec5878dd,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.12,Architecture,"Architecture & Design",1995-01-17,yes,58,https://www.moma.org/collection/works/58,https://www.moma.org/media/W1siZiIsIjUyNzc3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=81ab4d8df5d92804,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.13,Architecture,"Architecture & Design",1995-01-17,yes,59,https://www.moma.org/collection/works/59,https://www.moma.org/media/W1siZiIsIjUyNzc4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=772a98fc2246d8de,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.14,Architecture,"Architecture & Design",1995-01-17,yes,60,https://www.moma.org/collection/works/60,https://www.moma.org/media/W1siZiIsIjUyNzc4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3cc8338ad2209105,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.2,Architecture,"Architecture & Design",1995-01-17,yes,61,https://www.moma.org/collection/works/61,https://www.moma.org/media/W1siZiIsIjUyNzc4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7e41b4a2372d8ca5,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block,","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.3,Architecture,"Architecture & Design",1995-01-17,yes,62,https://www.moma.org/collection/works/62,https://www.moma.org/media/W1siZiIsIjUyNzc4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=781f25777c6f48f5,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.4,Architecture,"Architecture & Design",1995-01-17,yes,63,https://www.moma.org/collection/works/63,https://www.moma.org/media/W1siZiIsIjUyNzc4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3934f564c43478ea,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York , Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.5,Architecture,"Architecture & Design",1995-01-17,yes,64,https://www.moma.org/collection/works/64,https://www.moma.org/media/W1siZiIsIjUyNzc4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1315fd2a5e0e1cf9,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.6,Architecture,"Architecture & Design",1995-01-17,yes,65,https://www.moma.org/collection/works/65,https://www.moma.org/media/W1siZiIsIjUyNzc4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9306c7f67f4869bb,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.7,Architecture,"Architecture & Design",1995-01-17,yes,66,https://www.moma.org/collection/works/66,https://www.moma.org/media/W1siZiIsIjUyNzc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1be5ad50cd1b8133,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.8,Architecture,"Architecture & Design",1995-01-17,yes,67,https://www.moma.org/collection/works/67,https://www.moma.org/media/W1siZiIsIjUyNzc4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6c377d9c27b26671,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"The Manhattan Transcripts Project, New York, New York, Episode 4: The Block","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1980-81,"Ink and cut-and-pasted gelatin silver photographs on tracing paper","19 x 31" (48.3 x 78.7 cm)","Purchase and partial gift of the architect in honor of Lily Auchincloss",9.1995.9,Architecture,"Architecture & Design",1995-01-17,yes,68,https://www.moma.org/collection/works/68,https://www.moma.org/media/W1siZiIsIjUyNzc4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ee2de5ec9a69578c,NULL,NULL,NULL,NULL,48.30,NULL,NULL,78.70,NULL,NULL
"Concert Hall Project, Dresden, Germany (Interior perspective of preliminary scheme)","Hans Poelzig",8100,"(German, 1869–1936)",(German),(1869),(1936),(male),1918,"Colored pencil and graphite on tracing paper","14 5/8 x 16 1/8" (37.1 x 41 cm)","Gift of Henry G. Proskauer",1087.2009,Architecture,"Architecture & Design",1966-01-11,yes,76,https://www.moma.org/collection/works/76,https://www.moma.org/media/W1siZiIsIjE2NjgxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=502183071bf324f1,NULL,NULL,NULL,NULL,37.10,NULL,NULL,41.00,NULL,NULL
"Earth-Cloud House, project","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1970,Graphite,"34 3/8 x 53 1/2" (87.3 x 135.9 cm)","Gift of Philip Johnson",19.1980,Architecture,"Architecture & Design",1980-01-08,yes,79,https://www.moma.org/collection/works/79,https://www.moma.org/media/W1siZiIsIjUyMDg2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=99e4dd238fa29222,NULL,NULL,NULL,NULL,87.31,NULL,NULL,135.89,NULL,NULL
"House IV Project, Falls Village, Connecticut (Multiple axonometrics)","Peter Eisenman, Robert Cole","6969, 8134","(American, born 1932)","(American) ()","(1932) (0)",NULL,"(male) (male)",1975,"Ink and color ink on frosted polymer sheet","13 3/4 x 44 5/8" (34.9 x 113.3 cm)","Gift of Philip Johnson",20.1980,Architecture,"Architecture & Design",1980-01-08,yes,81,https://www.moma.org/collection/works/81,https://www.moma.org/media/W1siZiIsIjIxMDA0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=013146b1f3121730,NULL,NULL,NULL,NULL,34.93,NULL,NULL,113.35,NULL,NULL
"Villa dall'Ava, Paris (Saint-Cloud), France, Exterior perspective","Rem Koolhaas, Madelon Vriesendorp","6956, 6957","(Dutch, born 1944) (Dutch, born 1945)","(Dutch) (Dutch)","(1944) (1945)",NULL,"(male) (female)",1987,"Synthetic polymer paint and ink on paper","25 x 39" (63.5 x 99.1 cm)","Gift of Max Underwood",21.2000,Architecture,"Architecture & Design",2000-01-19,yes,82,https://www.moma.org/collection/works/82,https://www.moma.org/media/W1siZiIsIjUzMDUxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c4d03db9aaa2de17,NULL,NULL,NULL,NULL,63.50,NULL,NULL,99.06,NULL,NULL
"Pedestrian City project, Hypostyle Courtyard (Structural details)","Roger C. Ferri",1863,"(American, 1949–1991)",(American),(1949),(1991),(male),1979,"Ink and pastel on paper","55 3/4" x 43 5/8" (141.6 x 110.8 cm)","National Endowment for the Arts Project Funds",21.1980,Architecture,"Architecture & Design",1980-01-08,yes,84,https://www.moma.org/collection/works/84,https://www.moma.org/media/W1siZiIsIjIxMDA0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f16f70a93b62994a,NULL,NULL,NULL,NULL,141.60,NULL,NULL,110.80,NULL,NULL
"Parc de la Villette, Le Case Vide, Paris, France (Axonometric of folly)","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1984,"Pen, ink, gouache, and airbrush on paper","37 3/16 x 37 5/16" (94.5 x 94.8 cm)","Gift of the Peter Norton Family Foundation",22.2000,Architecture,"Architecture & Design",2000-01-19,yes,85,https://www.moma.org/collection/works/85,NULL,NULL,NULL,NULL,NULL,94.46,NULL,NULL,94.77,NULL,NULL
"Pedestrian City project, Hypostyle Courtyard (Developed plan and section elevations)","Roger C. Ferri",1863,"(American, 1949–1991)",(American),(1949),(1991),(male),1979,"Ink and pastel on paper","55 3/4 x 43 5/8" (141.6 x 110.8 cm)","National Endowment for the Arts Project Funds",22.1980,Architecture,"Architecture & Design",1980-01-08,yes,87,https://www.moma.org/collection/works/87,https://www.moma.org/media/W1siZiIsIjUyMDg2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=02cdcaea15760fb7,NULL,NULL,NULL,NULL,141.61,NULL,NULL,110.81,NULL,NULL
"Parc de la Villette, Paris, France, Aerial perspective of follies","Bernard Tschumi",7056,"(French and Swiss, born Switzerland 1944)",NULL,(1944),NULL,(male),1986,"Pen, ink, and gouache on paper","27 1/4 x 39 1/4" (69.2 x 99.7 cm)","Takeo Ohbayashi Purchase Fund",23.2000,Architecture,"Architecture & Design",2000-01-19,yes,88,https://www.moma.org/collection/works/88,https://www.moma.org/media/W1siZiIsIjUzMDUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=517802b6e1323ff5,NULL,NULL,NULL,NULL,69.22,NULL,NULL,99.70,NULL,NULL
"Pedestrian City project, Hypostyle Courtyard (Perspective)","Roger C. Ferri",1863,"(American, 1949–1991)",(American),(1949),(1991),(male),1979,"Pastel on paper","44 3/8 x 44 5/8" (112.7 x 113.3 cm)","National Endowment for the Arts Project Funds",23.1980,Architecture,"Architecture & Design",1980-01-08,yes,90,https://www.moma.org/collection/works/90,https://www.moma.org/media/W1siZiIsIjUyMDg2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6780c0c03e88fa4d,NULL,NULL,NULL,NULL,112.71,NULL,NULL,113.35,NULL,NULL
"Fargo-Moorhead Cultural Center Bridge, project, Fargo, North Dakota and Moorhead, Minnesota, South elevation","Michael Graves",2308,"(American, 1934–2015)",(American),(1934),(2015),(male),1978,"Graphite and crayon on yellow tracing paper","11 7/8 x 11 7/8" (30.2 x 30.2 cm)","Lily Auchincloss Fund",24.1980,Architecture,"Architecture & Design",1980-01-08,yes,92,https://www.moma.org/collection/works/92,https://www.moma.org/media/W1siZiIsIjUyMDg3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6429f22e6e28a1fe,NULL,NULL,NULL,NULL,30.20,NULL,NULL,30.20,NULL,NULL
"Vacation House Project, Aspen, Colorado, Elevations, interior and exterior perspectives and plan","Michael Graves",2308,"(American, 1934–2015)",(American),(1934),(2015),(male),1978,"Ink and graphite on paper","23 1/2 x 23 5/8" (59.7 x 60 cm)","Gift of Philip Johnson",25.1980,Architecture,"Architecture & Design",1980-01-08,yes,94,https://www.moma.org/collection/works/94,https://www.moma.org/media/W1siZiIsIjUyMDg3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=856377de23ecf6b4,NULL,NULL,NULL,NULL,59.70,NULL,NULL,60.00,NULL,NULL
"French & Company, project, New York (Manhattan), New York, Facade study","Michael Graves",2308,"(American, 1934–2015)",(American),(1934),(2015),(male),1978,"Graphite, ink and crayon on paper","10 7/8 x 10 3/4" (27.6 x 27.3 cm)
","Gift of Philip Johnson",26.1980,Architecture,"Architecture & Design",1980-01-08,yes,96,https://www.moma.org/collection/works/96,https://www.moma.org/media/W1siZiIsIjUyMDg4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1b4d92434f9bd739,NULL,NULL,NULL,NULL,27.60,NULL,NULL,27.30,NULL,NULL
"Vacation House, project, Aspen, Colorado, Fireplace","Michael Graves",2308,"(American, 1934–2015)",(American),(1934),(2015),(male),1978,"Graphite and Prismacolor crayon on tracing paper","8 x 8" (20.3 x 20.3 cm)
","Gift of Philip Johnson",27.1980,Architecture,"Architecture & Design",1980-01-08,yes,98,https://www.moma.org/collection/works/98,https://www.moma.org/media/W1siZiIsIjUyMDg5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4f59799f221af090,NULL,NULL,NULL,NULL,20.30,NULL,NULL,20.30,NULL,NULL
"Regional Administrative Center, project "Trieste e una Donna." , Trieste, Italy, Competition design: Elevation and section","Aldo Rossi, Gianni Braghieri, M. Bosshard","7661, 8131, 8180","(Italian, 1931–1997) (Italian, born 1945) (Italian)","(Italian) (Italian) (Italian)","(1931) (1945) (0)","(1997) (0) (0)","(male) (male) (male)",1974,"Rubbed ink and pastel on whiteprint","28 1/2 x 36" (72.4 x 91.4 cm)","Philip Johnson Fund",28.1980,Architecture,"Architecture & Design",1980-01-08,yes,100,https://www.moma.org/collection/works/100,https://www.moma.org/media/W1siZiIsIjUyMDkwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=798c6ede03994320,NULL,NULL,NULL,NULL,72.40,NULL,NULL,91.40,NULL,NULL
"Misc. objects","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),n.d.,NULL,NULL,"Mies van der Rohe Archive, gift of Ludwig Glaeser",29.1980.1-248,"Mies van der Rohe Archive","Architecture & Design",1980-01-08,no,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Villa Snellman, Djursholm, Sweden, Elevation of garden facade, sketch","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),"c. 1917","Graphite and crayon on tracing paper mounted on board","9 1/8 x 13 3/4" (23.2 x 34.9 cm)","Gift of Mr. and Mrs. Edward Larrabee Barnes, Roblee McCarthy, Jr., Jeffrey P. Klein Purchase Fund, and purchase",33.1990,Architecture,"Architecture & Design",1990-01-17,yes,107,https://www.moma.org/collection/works/107,https://www.moma.org/media/W1siZiIsIjUyNzA5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=06da84ebc49aeaf6,NULL,NULL,NULL,NULL,23.20,NULL,NULL,34.90,NULL,NULL
"Villa Snellman, Djursholm, Sweden, Exterior elevation","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),1917,"Ink on ozalid","12 1/4 x 24 3/8" (31.1 x 61.9 cm)","Gift of Mr. and Mrs. Edward Larrabee Barnes, Roblee McCarthy, Jr., Jeffrey P. Klein Purchase Fund, and purchase",34.1990,Architecture,"Architecture & Design",1990-01-17,yes,109,https://www.moma.org/collection/works/109,https://www.moma.org/media/W1siZiIsIjUyNzA5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7977c78f205fae22,NULL,NULL,NULL,NULL,31.10,NULL,NULL,61.90,NULL,NULL
"Villa Snellman, Djursholm, Sweden, Exterior elevation","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),1917,"Ink on ozalid","12 1/2 x 24 1/4" (31.8 x 61.6 cm)","Gift of Mr. and Mrs. Edward Larrabee Barnes, Roblee McCarthy, Jr., Jeffrey P. Klein Purchase Fund, and purchase",35.1990,Architecture,"Architecture & Design",1990-01-17,yes,111,https://www.moma.org/collection/works/111,https://www.moma.org/media/W1siZiIsIjUyNzA5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=df653b6a5395d624,NULL,NULL,NULL,NULL,31.80,NULL,NULL,61.60,NULL,NULL
"Villa Snellman, Djursholm, Sweden, Site plan","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),1917,"Graphite and crayon on tracing paper mounted on board","15 1/2 x 13 3/8" (39.4 x 34 cm)","Gift of Mr. and Mrs. Edward Larrabee Barnes, Roblee McCarthy, Jr., Jeffrey P. Klein Purchase Fund, and purchase",36.1990,Architecture,"Architecture & Design",1990-01-17,yes,113,https://www.moma.org/collection/works/113,https://www.moma.org/media/W1siZiIsIjUyNzA5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5e60a6e2f81f0a41,NULL,NULL,NULL,NULL,39.40,NULL,NULL,34.00,NULL,NULL
"Villa Snellman, Djursholm, Sweden, Ground-floor plan","Erik Gunnar Asplund",27,"(Swedish, 1885–1940)",(Swedish),(1885),(1940),(male),1917,"Ink on ozalid","22 1/2 x 24 5/8" (57.2 x 62.5 cm)","Gift of Mr. and Mrs. Edward Larrabee Barnes, Roblee McCarthy, Jr., Jeffrey P. Klein Purchase Fund, and purchase",37.1990,Architecture,"Architecture & Design",1990-01-17,yes,115,https://www.moma.org/collection/works/115,https://www.moma.org/media/W1siZiIsIjUyNzExNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c6d59210022cc197,NULL,NULL,NULL,NULL,57.20,NULL,NULL,62.50,NULL,NULL
